==8382== NVPROF is profiling process 8382, command: ./pathfinder 100000 1000 20
==8382== Profiling application: ./pathfinder 100000 1000 20
==8382== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,ms,,,,,,,,B,KB,MB,GB/s,,,,
476.276854,0.854693,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [425]"
476.277711,0.875750,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [435]"
476.278589,0.873157,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [445]"
476.279465,0.869798,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [455]"
476.280337,0.853445,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [465]"
476.281193,0.860677,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [475]"
476.282056,0.870502,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [485]"
476.282929,0.967718,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [495]"
476.283899,0.861158,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [505]"
476.284763,0.830789,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [515]"
476.285596,0.817349,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [525]"
476.286416,0.847718,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [535]"
476.287266,0.813221,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [545]"
476.288081,0.817413,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [555]"
476.288901,0.925446,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [565]"
476.289829,0.871654,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [575]"
476.290703,0.893158,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [585]"
476.291599,0.829061,463,1,1,256,1,1,17,2.048000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [595]"
476.292431,0.144417,,,,,,,,,,0.381470,2.579537,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
==8401== NVPROF is profiling process 8401, command: ./pathfinder 100000 1000 20
==8401== Profiling application: ./pathfinder 100000 1000 20
==8401== Profiling result:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,us,ms,
88.604424,336.836628,2,168.418314,134.721000,336.701907,"[CUDA memcpy HtoD]"
11.355651,43.169393,50,0.863387,805.221000,0.925733,"dynproc_kernel(int, int*, int*, int*, int, int, int, int)"
0.039925,0.151777,1,0.151777,151.777000,0.151777,"[CUDA memcpy DtoH]"

==8401== System profiling result:
"","Device","Count","Avg","Min","Max"
"Temperature (C)","GeForce GT 630 (0)",9452,40.886267,38.000000,43.000000
"Fan (%)","GeForce GT 630 (0)",4726,35.000000,35.000000,35.000000

==8401== API calls:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,us,ms,
66.319906,380.685471,3,126.895157,371.567000,337.365460,"cudaMemcpy"
33.335072,191.347944,3,63.782648,11.976000,190.676500,"cudaMalloc"
0.149146,0.856119,50,0.017122,14.941000,0.083928,"cudaLaunch"
0.074256,0.426241,3,0.142080,17.356000,0.314644,"cudaFree"
0.061168,0.351113,83,4.230000e-03,0.211000,0.150156,"cuDeviceGetAttribute"
0.027097,0.155542,400,3.880000e-04,0.327000,0.010851,"cudaSetupArgument"
0.016271,0.093398,1,0.093398,93.398000,0.093398,"cuDeviceTotalMem"
0.009919,0.056938,1,0.056938,56.938000,0.056938,"cuDeviceGetName"
0.005599,0.032138,50,6.420000e-04,0.496000,5.585000e-03,"cudaConfigureCall"
0.000672,3.855000e-03,1,3.855000e-03,3.855000,3.855000e-03,"cuDeviceGetPCIBusId"
0.000357,2.051000e-03,2,1.025000e-03,0.773000,1.278000e-03,"cuDeviceGetCount"
0.000303,1.741000e-03,1,1.741000e-03,1.741000,1.741000e-03,"cudaGetDeviceCount"
0.000232,1.333000e-03,2,6.660000e-04,0.280000,1.053000e-03,"cuDeviceGet"
==8401== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
