==5993== NVPROF is profiling process 5993, command: ./pathfinder 100000 1000 20
==5993== Profiling application: ./pathfinder 100000 1000 20
==5993== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
s,ms,,,,,,,,B,KB,MB,GB/s,,,,
485.709622,0.201324,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [425]"
485.709825,0.202585,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [435]"
485.710029,0.201858,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [445]"
485.710232,0.202598,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [455]"
485.710436,0.201898,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [465]"
485.710640,0.201381,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [475]"
485.710842,0.202225,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [485]"
485.711046,0.201794,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [495]"
485.711249,0.201172,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [505]"
485.711452,0.201743,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [515]"
485.711655,0.200828,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [525]"
485.711857,0.200961,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [535]"
485.712059,0.202104,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [545]"
485.712263,0.201748,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [555]"
485.712466,0.201385,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [565]"
485.712669,0.201019,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [575]"
485.712871,0.201546,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [585]"
485.713074,0.188342,463,1,1,256,1,1,15,2.048000e+03,0.000000,,,"Quadro 6000 (0)","1","7","dynproc_kernel(int, int*, int*, int*, int, int, int, int) [595]"
485.713266,0.068861,,,,,,,,,,0.381470,5.409870,"Quadro 6000 (0)","1","7","[CUDA memcpy DtoH]"
==6018== NVPROF is profiling process 6018, command: ./pathfinder 100000 1000 20
==6018== Profiling application: ./pathfinder 100000 1000 20
==6018== Profiling result:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,us,ms,
93.583229,147.817308,2,73.908654,74.429000,147.742879,"[CUDA memcpy HtoD]"
6.372993,10.066319,50,0.201326,189.041000,0.203833,"dynproc_kernel(int, int*, int*, int*, int, int, int, int)"
0.043778,0.069149,1,0.069149,69.149000,0.069149,"[CUDA memcpy DtoH]"

==6018== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro 6000 (0)",4892,555.317048,101.000000,1147.000000
"Memory Clock (MHz)","Quadro 6000 (0)",4892,1479.554374,135.000000,1494.000000
"Temperature (C)","Quadro 6000 (0)",9784,82.785057,66.000000,86.000000
"Fan (%)","Quadro 6000 (0)",4892,35.032502,30.000000,39.000000

==6018== API calls:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,us,ms,
61.604226,157.673263,3,52.557754,169.924000,147.975591,"cudaMemcpy"
37.562223,96.138831,3,32.046277,9.638000,95.573606,"cudaMalloc"
0.285783,0.731450,83,8.812000e-03,0.628000,0.317289,"cuDeviceGetAttribute"
0.201544,0.515844,50,0.010316,9.079000,0.050565,"cudaLaunch"
0.158049,0.404520,3,0.134840,13.409000,0.287467,"cudaFree"
0.109067,0.279153,400,6.970000e-04,0.628000,8.520000e-03,"cudaSetupArgument"
0.030180,0.077245,1,0.077245,77.245000,0.077245,"cuDeviceTotalMem"
0.028297,0.072426,1,0.072426,72.426000,0.072426,"cuDeviceGetName"
0.016536,0.042323,50,8.460000e-04,0.698000,4.679000e-03,"cudaConfigureCall"
0.001446,3.701000e-03,1,3.701000e-03,3.701000,3.701000e-03,"cuDeviceGetPCIBusId"
0.001010,2.585000e-03,2,1.292000e-03,1.048000,1.537000e-03,"cuDeviceGet"
0.000982,2.514000e-03,2,1.257000e-03,0.908000,1.606000e-03,"cuDeviceGetCount"
0.000655,1.676000e-03,1,1.676000e-03,1.676000,1.676000e-03,"cudaGetDeviceCount"
==6018== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
