"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,KB,KB,GB/s,,,,
316.562282,39.200000,1,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [269]"
316.605098,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
316.626602,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
316.665451,497.572000,450,1,1,512,1,1,22,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float, float*, float*) [292]"
317.165967,478.884000,450,1,1,512,1,1,20,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad2(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float*, float*) [309]"
317.648915,218.178000,450,1,1,512,1,1,10,0,0.000000,,,"GeForce GT 630 (0)","1","7","prepare(long, float*, float*, float*) [316]"
317.870357,330.723000,450,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [325]"
318.203512,39.424000,1,1,1,512,1,1,20,4.096000e+03,0.000000,,,"GeForce GT 630 (0)","1","7","reduce(long, int, int, float*, float*) [335]"
318.246489,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
318.268793,1.856000,,,,,,,,,,3.906250e-03,2.007161e-03,"GeForce GT 630 (0)","1","7","[CUDA memcpy DtoH]"
318.306809,497.508000,450,1,1,512,1,1,22,0,0.000000,,,"GeForce GT 630 (0)","1","7","srad(float, int, int, long, int*, int*, int*, int*, float*, float*, float*, float*, float, float*, float*) [358]"
